,"NO","FYL","Fyllingsdalen","Fyllingsdalen","12","--3-----","RL","1207",,"6020N 00517E",
,"NO","FYR","Fyresdal","Fyresdal","08","--3-----","RL","0701",,"5916N 00806E",
,"NO","FYS","Fjærland","Fjarland","14","1-------","AA","1407",,"6124N 00644E",
,"NO","GAM","Gamvik","Gamvik","20","1-------","AA","1501",,"7103N 02815E",
,"NO","GAU","Gaular","Gaular","14","1-------","AI","9704",,,
,"NO","GBD","Gibostad","Gibostad","19","0-------","RQ","9811",,,
,"NO","GDE","Grinder","Grinder","04","--3-----","RL","1707",,"6023N 01203E",
,"NO","GDM","Gjerdrum","Gjerdrum","02","--3-----","RL","0601",,"6005N 01106E",
,"NO","GEI","Geilo","Geilo","06","-23-----","AF","9506",,,
,"NO","GEN","Gardermoen","Gardermoen","02","--34----","RL","0207",,"6013N 01106E",
,"NO","GHV","Gunhildvågen","Gunhildvagen","14","1-------","AA","1407",,"6135N 00500E",
,"NO","GIK","Gismarvik","Gismarvik","11","1-------","AA","1407",,"5919N 00523E",
,"NO","GIL","Gildeskål","Gildeskal","18","1-------","AI","9704",,,
,"NO","GIS","Giske","Giske","15","1-------","AI","9704",,,
,"NO","GJD","Gjøsundet","Gjosundet","15","1-------","RQ","1007",,"6232N 00608E",
,"NO","GJM","Gjemnes","Gjemnes","15","1-------","AI","9704",,,
,"NO","GJS","Gjesdal","Gjesdal","11","1-------","AI","9704",,,
,"NO","GJV","Gjesvær","Gjesvar","20","1-------","AA","1407",,"7106N 02523E",
,"NO","GLL","Gol","Gol","06","-234----","AF","9506",,,
,"NO","GLO","Glomfjord","Glomfjord","18","1-3-----","AA","1501",,"6648N 01356E",
,"NO","GLP","Gloppen","Gloppen","14","1-------","AI","9704",,,
,"NO","GMH","Gjermundshamn","Gjermundshamn","12","--3-----","RL","1007",,"6004N 00555E",
,"NO","GNE","Garnes","Garnes","12","0-------","RL","9811",,,
,"NO","GNR","Geiranger","Geiranger","15","0-------","RQ","9811",,,
,"NO","GOD","Godvik","Godvik","12","--3-----","RL","0901",,"6023N 00512E",
,"NO","GOO","Godøya","Godoya","15","1-------","AA","1601",,"6228N 00601E",
,"NO","GOT","Grøtavær","Grotavar","19","1-------","AA","1601",,"6858N 01615E",
,"NO","GPE","Gaupen","Gaupen","04","--3-----","RQ","0607",,"6051N 01046E",
,"NO","GPN","Gaupne","Gaupne","14","1-3-----","RL","0601",,"6124N 00718E",
,"NO","GRA","Grålum","Gralum","01","--3-----","RQ","1501",,"5918N 01104E",
,"NO","GRD","Gravdal","Gravdal","18","1-------","RL","1101",,"6807N 01330E",
,"NO","GRE","Greåker","Greaker","01","-23-----","AF","1401",,"5916N 01102E",
,"NO","GRF","Grovfjord","Grovfjord","19","1-------","AA","1407",,"6841N 01707E",
,"NO","GRI","Granerudstøa","Granerudstoa","02","0-------","AA","1407",,"5947N 01036E",
,"NO","GRN","Gran","Gran","07","--3-----","RL","1207",,"5921N 01009E",
,"NO","GRO","Grong","Grong","17","-23-----","AF","9506",,,
,"NO","GRP","Grip","Grip","15","1-------","AA","1407",,"6313N 00736E",
,"NO","GRS","Grytestranda","Grytestranda","15","1-------","AA","1601",,"6232N 00622E",
,"NO","GRT","Gratangen","Gratangen","19","1-------","AI","9704",,,
