,"SI","LZP","Skofja Loka","Skofja Loka","122","-----6--","RL","0901",,"4610N 01418E",
,"SI","LZQ","Sentjanz pri Dravogradu","Sentjanz pri Dravogradu","025","-----6--","RL","0901",,"4633N 01502E",
,"SI","LZR","Straza","Straza","085","-----6--","RL","0901",,"4546N 01504E",
,"SI","M43","Motnik","Motnik","043","--3-----","RL","1601",,"4612N 01453E",
,"SI","M75","Kostanjevica na Krasu","Kostanjevica na Krasu","075","--3-----","RL","1601",,"4550N 01338E",
,"SI","M77","Kresnice","Kresnice","077","--3-----","RL","1601",,"4607N 01447E",
,"SI","M78","Bogojina","Bogojina","080","--3-----","RL","1601",,"4640N 01617E",
,"SI","M79","Mozirje","Mozirje","079","--3-----","RL","1601",,"4620N 01457E",
,"SI","MAJ","Majsperk","Majsperk","069","--3-----","RL","1601",,"4621N 05144E",
,"SI","MAK","Makole","Makole","113","--3-----","RL","1407",,"4619N 01540E",
,"SI","MBX","Maribor","Maribor",,"---4----","AI","9601",,,
,"SI","MDE","Medvode","Medvode",,"--3-----","RL","0207",,"4608N 01424E",
,"SI","MDP","Miklavz Na Dravskem Polju","Miklavz Na Dravskem Polju","070","--3-----","RL","1301",,"4630N 01541E",
,"SI","ME7","Mavcice","Mavcice","071","--3-----","RL","1601",,"4611N 01425E",
,"SI","MED","Smlednik","Smlednik","071","--3-----","RL","1601",,"4609N 01425E",
,"SI","MET","Metlika","Metlika",,"-----6--","RL","1201",,"4538N 01518E",
,"SI","MGS","Menges","Menges","072","--3-----","RL","0701",,"4610N 01434E",
,"SI","MIN","Podbrdo","Podbrdo","128","--3-----","RL","1601",,"4612N 01357E",
,"SI","MIP","Mirna Pec","Mirna Pec","085","--3-----","RL","1601",,"4551N 01505E",
,"SI","MIS","Mislinja","Mislinja","076","--3-----","RL","1601",,"4626N 01511E",
,"SI","MK3","Kotlje","Kotlje","103","--3-----","RL","1601",,"4631N 01459E",
,"SI","MLN","Malecnik","Malecnik",,"--3-----","RL","1207",,"4633N 01542E",
,"SI","MNS","Most na Soci","Most na Soci","128","--3-----","RL","1601",,"4608N 01344E",
,"SI","MOR","Moravce","Moravce","077","--3-----","RL","1601",,"4608N 01444E",
,"SI","MRN","Mirna","Mirna","157","--3-----","RL","1407",,"4556N 01503E",
,"SI","MUS","Murska Sobota","Murska Sobota",,"--3-----","RL","0212",,"4640N 01610E",
,"SI","MUT","Muta","Muta","081","--3-----","RL","1601",,"4636N 01509E",
,"SI","MVT","Moravske Toplice","Moravske Toplice","078","--3-----","RL","1601",,"4641N 01613E",
,"SI","MZA","Mezica","Mezica",,"-23-----","RL","0507",,"4631N 01451E",
,"SI","N82","Podnart","Podnart","082","--3-----","RL","1601",,"4618N 01416E",
,"SI","N83","Smartno ob Dreti","Smartno ob Dreti","083","--3-----","RL","1601",,"4617N 01453E",
,"SI","N84","Cepovan","Cepovan","084","--3-----","RL","1601",,"4602N 01347E",
,"SI","N85","Dolenjske Toplice","Dolenjske Toplice","085","--3-----","RL","1601",,"4546N 01504E",
,"SI","NAZ","Nazarje","Nazarje","083","--3-----","RL","1601",,"4619N 01457E",
,"SI","NCV","Nova Cerkev","Nova Cerkev","139","--3-----","RL","1601",,"4618N 01517E",
,"SI","NG8","Dornberk","Dornberk","084","--3-----","RL","1601",,"4553N 01344E",
,"SI","NGO","Notranje Gorice","Notranje Gorice","008","--3-----","RL","1601",,"4559N 01423E",
,"SI","NKO","Naklo","Naklo",,"-23--6--","RL","0607",,"4617N 01419E",
,"SI","NM8","Hinje","Hinje","085","--3-----","RL","1601",,"4545N 01452E",
,"SI","NMO","Novo Mesto","Novo Mesto",,"-23-----","RL","0307",,"4548N 01511E",
,"SI","NOG","Nova Gorica","Nova Gorica",,"-23-----","RL","0307",,"4558N 01343E",
,"SI","NOV","Nova Vas","Nova Vas",,"-----6--","RL","1107",,"4556N 01445E",
,"SI","O86","Odranci","Odranci","086","--3-----","RL","1601",,"4635N 01616E",
,"SI","O87","Kog","Kog","087","--3-----","RL","1601",,"4628N 01615E",
,"SI","OBR","Obrezje","Obrezje","009","--3-----","AA","0701",,"4552N 01540E",
,"SI","OIV","Ivanjkovci","Ivanjkovci","087","-----6--","RL","1007",,"4628N 01609E",
